2025-08-21 10:15:36 status half-installed libjbig0:amd64 2.1-6.1ubuntu2
2025-08-21 10:15:36 status config-files libjbig0:amd64 2.1-6.1ubuntu2
2025-08-21 10:15:36 status not-installed libjbig0:amd64 <none>
2025-08-21 10:15:36 status installed libjpeg8:amd64 8c-2ubuntu11
2025-08-21 10:15:36 remove libjpeg8:amd64 8c-2ubuntu11 <none>
2025-08-21 10:15:36 status half-configured libjpeg8:amd64 8c-2ubuntu11
2025-08-21 10:15:36 status half-installed libjpeg8:amd64 8c-2ubuntu11
2025-08-21 10:15:36 status config-files libjpeg8:amd64 8c-2ubuntu11
2025-08-21 10:15:36 status not-installed libjpeg8:amd64 <none>
2025-08-21 10:15:36 status installed libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2025-08-21 10:15:36 remove libjpeg-turbo8:amd64 2.1.5-2ubuntu2 <none>
2025-08-21 10:15:36 status half-configured libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2025-08-21 10:15:36 status half-installed libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2025-08-21 10:15:36 status config-files libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2025-08-21 10:15:36 status not-installed libjpeg-turbo8:amd64 <none>
2025-08-21 10:15:36 status installed liblerc4:amd64 4.0.0+ds-4ubuntu2
2025-08-21 10:15:36 remove liblerc4:amd64 4.0.0+ds-4ubuntu2 <none>
2025-08-21 10:15:36 status half-configured liblerc4:amd64 4.0.0+ds-4ubuntu2
2025-08-21 10:15:36 status half-installed liblerc4:amd64 4.0.0+ds-4ubuntu2
2025-08-21 10:15:36 status config-files liblerc4:amd64 4.0.0+ds-4ubuntu2
2025-08-21 10:15:36 status not-installed liblerc4:amd64 <none>
2025-08-21 10:15:36 status installed libwebp7:amd64 1.3.2-0.4build3
2025-08-21 10:15:36 remove libwebp7:amd64 1.3.2-0.4build3 <none>
2025-08-21 10:15:36 status half-configured libwebp7:amd64 1.3.2-0.4build3
2025-08-21 10:15:36 status half-installed libwebp7:amd64 1.3.2-0.4build3
2025-08-21 10:15:36 status config-files libwebp7:amd64 1.3.2-0.4build3
2025-08-21 10:15:36 status not-installed libwebp7:amd64 <none>
2025-08-21 10:15:36 status installed libsharpyuv0:amd64 1.3.2-0.4build3
2025-08-21 10:15:36 status installed libxpm4:amd64 1:3.5.17-1build2
2025-08-21 10:15:36 remove libxpm4:amd64 1:3.5.17-1build2 <none>
2025-08-21 10:15:36 status half-configured libxpm4:amd64 1:3.5.17-1build2
2025-08-21 10:15:36 status half-installed libxpm4:amd64 1:3.5.17-1build2
2025-08-21 10:15:36 status config-files libxpm4:amd64 1:3.5.17-1build2
2025-08-21 10:15:36 status not-installed libxpm4:amd64 <none>
2025-08-21 10:15:36 status installed manpages-dev:all 6.7-2
2025-08-21 10:15:36 remove manpages-dev:all 6.7-2 <none>
2025-08-21 10:15:36 status half-configured manpages-dev:all 6.7-2
2025-08-21 10:15:36 status half-installed manpages-dev:all 6.7-2
2025-08-21 10:15:36 status config-files manpages-dev:all 6.7-2
2025-08-21 10:15:36 status not-installed manpages-dev:all <none>
2025-08-21 10:15:36 status installed rpcsvc-proto:amd64 1.4.2-0ubuntu7
2025-08-21 10:15:36 remove rpcsvc-proto:amd64 1.4.2-0ubuntu7 <none>
2025-08-21 10:15:36 status half-configured rpcsvc-proto:amd64 1.4.2-0ubuntu7
2025-08-21 10:15:36 status half-installed rpcsvc-proto:amd64 1.4.2-0ubuntu7
2025-08-21 10:15:36 status config-files rpcsvc-proto:amd64 1.4.2-0ubuntu7
2025-08-21 10:15:36 status not-installed rpcsvc-proto:amd64 <none>
2025-08-21 10:15:37 remove libheif1:amd64 1.17.6-1ubuntu4.1 <none>
2025-08-21 10:15:37 status half-configured libheif1:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status half-installed libheif1:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status config-files libheif1:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status not-installed libheif1:amd64 <none>
2025-08-21 10:15:37 remove libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4.1 <none>
2025-08-21 10:15:37 status half-configured libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status half-installed libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status config-files libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status not-installed libheif-plugin-aomdec:amd64 <none>
2025-08-21 10:15:37 remove libaom3:amd64 3.8.2-2ubuntu0.1 <none>
2025-08-21 10:15:37 status half-configured libaom3:amd64 3.8.2-2ubuntu0.1
2025-08-21 10:15:37 status half-installed libaom3:amd64 3.8.2-2ubuntu0.1
2025-08-21 10:15:37 status config-files libaom3:amd64 3.8.2-2ubuntu0.1
2025-08-21 10:15:37 status not-installed libaom3:amd64 <none>
2025-08-21 10:15:37 remove libsharpyuv0:amd64 1.3.2-0.4build3 <none>
2025-08-21 10:15:37 status half-configured libsharpyuv0:amd64 1.3.2-0.4build3
2025-08-21 10:15:37 status half-installed libsharpyuv0:amd64 1.3.2-0.4build3
2025-08-21 10:15:37 status config-files libsharpyuv0:amd64 1.3.2-0.4build3
2025-08-21 10:15:37 status not-installed libsharpyuv0:amd64 <none>
2025-08-21 10:15:37 remove libheif-plugin-libde265:amd64 1.17.6-1ubuntu4.1 <none>
2025-08-21 10:15:37 status half-configured libheif-plugin-libde265:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status half-installed libheif-plugin-libde265:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status config-files libheif-plugin-libde265:amd64 1.17.6-1ubuntu4.1
2025-08-21 10:15:37 status not-installed libheif-plugin-libde265:amd64 <none>
2025-08-21 10:15:37 remove libde265-0:amd64 1.0.15-1build3 <none>
2025-08-21 10:15:37 status half-configured libde265-0:amd64 1.0.15-1build3
2025-08-21 10:15:37 status half-installed libde265-0:amd64 1.0.15-1build3
2025-08-21 10:15:37 status config-files libde265-0:amd64 1.0.15-1build3
2025-08-21 10:15:37 status not-installed libde265-0:amd64 <none>
2025-08-21 10:15:37 startup packages configure
2025-08-21 10:15:37 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-08-21 10:15:37 status half-configured man-db:amd64 2.12.0-4build2
2025-08-21 10:15:38 status installed man-db:amd64 2.12.0-4build2
2025-08-21 10:15:38 trigproc sgml-base:all 1.31 <none>
2025-08-21 10:15:38 status half-configured sgml-base:all 1.31
2025-08-21 10:15:38 status installed sgml-base:all 1.31
2025-08-21 10:15:38 trigproc libc-bin:amd64 2.39-0ubuntu8.5 <none>
2025-08-21 10:15:38 status half-configured libc-bin:amd64 2.39-0ubuntu8.5
2025-08-21 10:15:38 status installed libc-bin:amd64 2.39-0ubuntu8.5
2025-08-21 10:15:38 startup packages purge
2025-08-21 10:15:38 purge fontconfig-config:amd64 2.15.0-1.1ubuntu2 <none>
2025-08-21 10:15:38 status config-files fontconfig-config:amd64 2.15.0-1.1ubuntu2
2025-08-21 10:15:38 status not-installed fontconfig-config:amd64 <none>
2025-08-21 10:15:38 purge fonts-dejavu-mono:all 2.37-8 <none>
2025-08-21 10:15:38 status config-files fonts-dejavu-mono:all 2.37-8
2025-08-21 10:15:38 status not-installed fonts-dejavu-mono:all <none>
2025-08-21 10:15:38 purge fonts-dejavu-core:all 2.37-8 <none>
2025-08-21 10:15:38 status config-files fonts-dejavu-core:all 2.37-8
2025-08-21 10:15:38 status not-installed fonts-dejavu-core:all <none>
2025-08-21 10:15:38 purge libcrypt-dev:amd64 1:4.4.36-4build1 <none>
2025-08-21 10:15:38 status config-files libcrypt-dev:amd64 1:4.4.36-4build1
2025-08-21 10:15:38 status not-installed libcrypt-dev:amd64 <none>
2025-08-21 10:15:38 startup packages configure
2025-08-21 10:15:41 startup archives unpack
2025-08-21 10:15:41 install ec2-instance-connect:all <none> 1.1.17-0ubuntu1
2025-08-21 10:15:41 status half-installed ec2-instance-connect:all 1.1.17-0ubuntu1
2025-08-21 10:15:42 status unpacked ec2-instance-connect:all 1.1.17-0ubuntu1
2025-08-21 10:15:42 startup packages configure
2025-08-21 10:15:42 configure ec2-instance-connect:all 1.1.17-0ubuntu1 <none>
2025-08-21 10:15:42 status unpacked ec2-instance-connect:all 1.1.17-0ubuntu1
2025-08-21 10:15:42 status half-configured ec2-instance-connect:all 1.1.17-0ubuntu1
2025-08-21 10:15:42 status installed ec2-instance-connect:all 1.1.17-0ubuntu1
2025-08-21 10:15:45 startup archives unpack
2025-08-21 10:15:45 install acpid:amd64 <none> 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 status half-installed acpid:amd64 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 status triggers-pending man-db:amd64 2.12.0-4build2
2025-08-21 10:15:45 status unpacked acpid:amd64 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 install ec2-hibinit-agent:all <none> 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 status half-installed ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 status unpacked ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 install hibagent:all <none> 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 status half-installed hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 status unpacked hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 startup packages configure
2025-08-21 10:15:45 configure acpid:amd64 1:2.0.34-1ubuntu2 <none>
2025-08-21 10:15:45 status unpacked acpid:amd64 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 status half-configured acpid:amd64 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 status installed acpid:amd64 1:2.0.34-1ubuntu2
2025-08-21 10:15:45 configure hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3 <none>
2025-08-21 10:15:45 status unpacked hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 status half-configured hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 status installed hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2025-08-21 10:15:45 configure ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1 <none>
2025-08-21 10:15:45 status unpacked ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 status half-configured ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 status installed ec2-hibinit-agent:all 1.0.0-0ubuntu16.24.04.1
2025-08-21 10:15:45 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-08-21 10:15:45 status half-configured man-db:amd64 2.12.0-4build2
2025-08-21 10:15:46 status installed man-db:amd64 2.12.0-4build2
2025-08-21 10:15:49 startup packages remove
2025-08-21 10:15:49 status installed systemd-timesyncd:amd64 255.4-1ubuntu8.10
2025-08-21 10:15:49 remove systemd-timesyncd:amd64 255.4-1ubuntu8.10 <none>
2025-08-21 10:15:49 status half-configured systemd-timesyncd:amd64 255.4-1ubuntu8.10
2025-08-21 10:15:49 status half-installed systemd-timesyncd:amd64 255.4-1ubuntu8.10
2025-08-21 10:15:49 status triggers-pending man-db:amd64 2.12.0-4build2
2025-08-21 10:15:49 status triggers-pending dbus:amd64 1.14.10-4ubuntu4.1
2025-08-21 10:15:49 status config-files systemd-timesyncd:amd64 255.4-1ubuntu8.10
2025-08-21 10:15:49 startup archives unpack
2025-08-21 10:15:49 install tzdata-legacy:all <none> 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 status half-installed tzdata-legacy:all 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 status unpacked tzdata-legacy:all 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 install chrony:amd64 <none> 4.5-1ubuntu4.2
2025-08-21 10:15:49 status half-installed chrony:amd64 4.5-1ubuntu4.2
2025-08-21 10:15:49 status unpacked chrony:amd64 4.5-1ubuntu4.2
2025-08-21 10:15:49 startup packages configure
2025-08-21 10:15:49 configure tzdata-legacy:all 2025b-0ubuntu0.24.04.1 <none>
2025-08-21 10:15:49 status unpacked tzdata-legacy:all 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 status half-configured tzdata-legacy:all 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 status installed tzdata-legacy:all 2025b-0ubuntu0.24.04.1
2025-08-21 10:15:49 configure chrony:amd64 4.5-1ubuntu4.2 <none>
2025-08-21 10:15:49 status unpacked chrony:amd64 4.5-1ubuntu4.2
2025-08-21 10:15:49 status half-configured chrony:amd64 4.5-1ubuntu4.2
2025-08-21 10:15:50 status installed chrony:amd64 4.5-1ubuntu4.2
2025-08-21 10:15:50 trigproc dbus:amd64 1.14.10-4ubuntu4.1 <none>
2025-08-21 10:15:50 status half-configured dbus:amd64 1.14.10-4ubuntu4.1
2025-08-21 10:15:50 status installed dbus:amd64 1.14.10-4ubuntu4.1
2025-08-21 10:15:50 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-08-21 10:15:50 status half-configured man-db:amd64 2.12.0-4build2
2025-08-21 10:15:51 status installed man-db:amd64 2.12.0-4build2
2025-08-21 10:15:56 startup packages configure
2025-08-21 10:15:56 startup packages purge
2025-08-21 10:15:56 purge systemd-timesyncd:amd64 255.4-1ubuntu8.10 <none>
2025-08-21 10:15:56 status config-files systemd-timesyncd:amd64 255.4-1ubuntu8.10
2025-08-21 10:15:56 status not-installed systemd-timesyncd:amd64 <none>
2025-08-21 10:15:56 startup packages configure
2025-08-21 10:16:40 startup archives unpack
2025-08-21 10:16:40 install irqbalance:amd64 <none> 1.9.3-2ubuntu5
2025-08-21 10:16:40 status half-installed irqbalance:amd64 1.9.3-2ubuntu5
2025-08-21 10:16:40 status triggers-pending man-db:amd64 2.12.0-4build2
2025-08-21 10:16:40 status unpacked irqbalance:amd64 1.9.3-2ubuntu5
2025-08-21 10:16:40 startup packages configure
2025-08-21 10:16:40 configure irqbalance:amd64 1.9.3-2ubuntu5 <none>
2025-08-21 10:16:40 status unpacked irqbalance:amd64 1.9.3-2ubuntu5
2025-08-21 10:16:40 status half-configured irqbalance:amd64 1.9.3-2ubuntu5
2025-08-21 10:16:40 status installed irqbalance:amd64 1.9.3-2ubuntu5
2025-08-21 10:16:40 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-08-21 10:16:40 status half-configured man-db:amd64 2.12.0-4build2
2025-08-21 10:16:41 status installed man-db:amd64 2.12.0-4build2
